id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,zipcode,yr_built,lat,long,price_per_sqft
1136100045,2014-10-15,494950.0,2,1.75,2220,33000,1.0,98072,1970,47.7403,-122.129,222.95045045045046
3860400060,2014-08-01,1130000.0,4,2.5,2660,11200,2.0,98004,1999,47.5894,-122.197,424.812030075188
1657000070,2014-11-18,250000.0,3,2.0,1470,12096,1.0,98030,1942,47.3734,-122.193,170.06802721088437
1423069129,2015-03-20,449000.0,4,1.75,2350,54450,1.0,98027,1971,47.4816,-122.005,191.06382978723406
1118001631,2015-01-12,1225000.0,3,2.25,2980,7700,1.0,98112,1964,47.6336,-122.29,411.0738255033557
7399200240,2015-03-17,325000.0,4,2.0,1870,7700,1.0,98055,1966,47.4619,-122.196,173.79679144385025
4037000160,2014-06-15,506000.0,5,3.0,2430,8000,1.0,98008,1957,47.603,-122.12,208.23045267489712
8562740370,2015-03-25,751000.0,4,2.5,2790,6538,2.0,98027,2003,47.5349,-122.066,269.17562724014334
9407001620,2014-08-12,280000.0,3,2.5,1370,22326,2.0,98045,1993,47.4469,-121.775,204.37956204379563
2481620310,2014-05-14,1120000.0,4,2.25,4470,60373,2.0,98072,1988,47.7289,-122.127,250.5592841163311
7511200350,2014-09-19,580000.0,3,1.75,2040,81021,1.0,98053,1980,47.6536,-122.045,284.3137254901961
4039100350,2015-04-23,665000.0,4,2.25,2340,5300,1.0,98008,1963,47.6202,-122.112,284.1880341880342
808300270,2014-05-27,450000.0,4,2.5,2520,8515,2.0,98019,1999,47.7233,-121.959,178.57142857142858
3023059012,2014-09-10,389900.0,4,1.0,1710,117176,1.5,98055,1942,47.4497,-122.212,228.01169590643275
4039300810,2014-11-17,427000.0,3,1.0,1200,5252,1.0,98007,1962,47.6075,-122.134,355.8333333333333
8849300320,2015-04-16,265000.0,3,1.75,1330,12618,1.0,98188,1983,47.4403,-122.271,199.24812030075188
272000320,2014-11-05,398000.0,3,1.5,1310,2996,2.0,98144,1998,47.5879,-122.299,303.8167938931298
1180002470,2014-11-04,354000.0,6,3.5,3020,4500,2.0,98178,1941,47.498,-122.225,117.21854304635761
1330290160,2015-04-13,339950.0,4,2.5,2260,6086,2.0,98030,1999,47.3642,-122.174,150.4203539823009
6392000570,2014-11-12,399000.0,2,1.0,790,4000,1.0,98115,1948,47.6844,-122.289,505.0632911392405
8835200160,2014-10-10,325000.0,2,2.0,970,5000,1.0,98034,1983,47.7223,-122.16,335.0515463917526
868000575,2014-08-19,998800.0,3,2.0,2250,8000,1.0,98177,1955,47.7077,-122.378,443.9111111111111
597000550,2014-09-19,350000.0,4,2.5,1530,2248,1.5,98144,1914,47.5766,-122.309,228.75816993464053
6669000070,2014-08-05,1000000.0,4,1.75,1780,11436,1.0,98004,1967,47.6273,-122.194,561.7977528089888
7202340860,2015-03-18,561000.0,3,2.5,2120,5277,2.0,98053,2005,47.6811,-122.034,264.62264150943395
6141100320,2014-07-07,245000.0,2,1.0,1500,6685,1.0,98133,1926,47.7186,-122.354,163.33333333333334
6141100320,2015-02-13,570000.0,2,1.0,1500,6685,1.0,98133,1926,47.7186,-122.354,380.0
6815100370,2014-10-30,845000.0,4,3.0,2390,4000,1.5,98103,1931,47.6857,-122.331,353.55648535564853
5636010560,2014-09-29,314500.0,4,2.5,2390,9600,2.0,98010,1996,47.3289,-122.001,131.5899581589958
2592200030,2014-06-18,650000.0,3,1.75,2920,9370,1.0,98006,1981,47.5491,-122.151,222.6027397260274
1823059159,2015-05-06,298000.0,2,1.0,850,5000,1.0,98055,1907,47.4874,-122.207,350.5882352941176
2254501620,2015-04-09,500000.0,2,1.0,930,3200,1.0,98122,1904,47.609,-122.314,537.6344086021505
9275700765,2014-06-10,870000.0,4,2.5,3340,12248,2.0,98126,1998,47.5858,-122.379,260.47904191616766
7454000875,2015-04-06,299000.0,2,1.0,710,6732,1.0,98126,1942,47.5151,-122.372,421.1267605633803
7434500127,2014-08-12,527000.0,3,2.25,2240,6450,1.0,98125,1979,47.7034,-122.315,235.26785714285714
646500070,2014-11-06,420000.0,3,1.0,1060,7638,1.0,98007,1966,47.5941,-122.142,396.22641509433964
9432900560,2015-02-12,290000.0,3,2.5,2360,8764,2.0,98022,1991,47.2114,-122.009,122.88135593220339
5154700060,2014-10-15,1662000.0,4,2.75,3520,19200,1.0,98136,1951,47.525,-122.393,472.15909090909093
3395300260,2014-08-15,499990.0,3,1.75,1730,9334,1.0,98052,1977,47.6478,-122.113,289.0115606936416
2113700510,2014-10-27,315000.0,3,1.75,1170,4000,1.0,98106,1943,47.5306,-122.354,269.2307692307692
4053200566,2014-10-20,425000.0,4,2.25,3680,26266,2.0,98042,1981,47.3219,-122.085,115.48913043478261
7214720400,2015-02-17,630000.0,3,2.5,2900,46609,2.0,98077,1987,47.7731,-122.086,217.24137931034483
3211210200,2014-11-18,365000.0,3,1.75,1290,7205,1.5,98034,1971,47.7329,-122.237,282.94573643410854
7010700810,2014-11-06,774000.0,4,2.75,2010,7000,2.0,98199,1901,47.6607,-122.396,385.07462686567163
3971700390,2015-04-06,368888.0,3,1.5,1490,12186,1.0,98155,1950,47.7739,-122.322,247.5758389261745
9406550060,2014-10-02,339500.0,4,2.5,1930,7862,2.0,98038,1994,47.3644,-122.04,175.90673575129534
414100045,2014-09-23,344950.0,4,1.75,2240,7500,1.0,98133,1956,47.7466,-122.34,153.99553571428572
4276400030,2014-11-12,450000.0,3,2.0,2320,17688,1.0,98166,1952,47.4519,-122.363,193.9655172413793
9433000060,2014-11-18,814950.0,4,2.75,2990,6626,2.0,98052,2014,47.7107,-122.11,272.55852842809367
7885800160,2014-09-05,299900.0,4,2.5,2200,5730,2.0,98042,2003,47.3482,-122.153,136.3181818181818
2473101070,2015-02-27,315000.0,3,2.0,1500,7828,1.0,98058,1967,47.4484,-122.158,210.0
3701000060,2014-12-16,880000.0,3,1.75,3860,9000,1.0,98155,1970,47.7431,-122.29,227.97927461139898
8651441290,2014-12-29,195000.0,3,1.5,1430,5200,1.0,98042,1977,47.3644,-122.094,136.36363636363637
255400060,2014-12-08,910000.0,5,2.75,3750,8279,2.0,98074,2001,47.6039,-122.06,242.66666666666666
8567450140,2014-08-27,540000.0,5,2.5,3100,10189,2.0,98019,2002,47.738,-121.965,174.19354838709677
2517000140,2014-05-16,306000.0,3,2.5,1870,5874,2.0,98042,2005,47.3992,-122.163,163.63636363636363
1938400520,2014-10-16,272000.0,4,2.25,2040,7600,1.0,98023,1978,47.3169,-122.365,133.33333333333334
3179100055,2014-12-09,1295000.0,5,3.5,3700,8504,2.0,98105,1950,47.669,-122.275,350.0
1924069105,2014-10-17,450000.0,3,1.75,3150,9258,1.0,98027,1970,47.5571,-122.08,142.85714285714286
704450070,2014-07-07,450000.0,3,2.5,1990,12793,2.0,98028,1993,47.7347,-122.226,226.13065326633165
2881700046,2014-06-10,310000.0,4,1.0,1740,11075,1.5,98133,1965,47.7458,-122.334,178.16091954022988
8955800045,2015-05-12,530000.0,2,2.25,2080,11285,1.0,98042,1954,47.3628,-122.147,254.80769230769232
3816300105,2015-01-12,435000.0,4,2.5,2060,10125,2.0,98028,1979,47.764,-122.262,211.16504854368932
6649900030,2015-05-05,485000.0,3,2.0,1590,11222,1.0,98177,1948,47.7762,-122.367,305.0314465408805
1912100885,2014-07-02,690000.0,3,1.5,1760,4000,2.0,98102,1922,47.6401,-122.32,392.04545454545456
9542840570,2015-04-01,305000.0,4,2.5,1620,4000,2.0,98038,2008,47.3661,-122.02,188.2716049382716
2473381070,2014-11-05,300000.0,3,1.75,1210,7000,1.0,98058,1975,47.4572,-122.169,247.93388429752065
7137950350,2015-01-22,289950.0,4,3.0,2040,5050,1.0,98092,1993,47.3266,-122.175,142.13235294117646
1088800060,2014-11-05,575000.0,3,2.5,2270,9600,2.0,98011,1990,47.7388,-122.206,253.30396475770925
4054530260,2014-06-27,1820000.0,4,4.5,6640,53330,2.0,98077,1993,47.7283,-122.046,274.09638554216866
248000240,2014-07-15,219000.0,3,1.5,1060,9600,1.0,98023,1962,47.3229,-122.348,206.60377358490567
3995700435,2014-07-02,265000.0,4,3.0,1940,8170,1.0,98155,1948,47.7381,-122.302,136.5979381443299
9287800135,2014-07-14,1105000.0,5,3.25,3070,5000,2.0,98103,2006,47.6742,-122.356,359.93485342019545
4337000070,2015-03-09,200000.0,3,1.0,930,7590,1.0,98166,1943,47.4802,-122.335,215.05376344086022
8859000045,2015-04-24,545000.0,4,2.75,2180,8480,1.0,98146,1959,47.4961,-122.366,250.0
8856920550,2015-03-19,378000.0,3,2.5,2130,8404,2.0,98058,1991,47.4623,-122.13,177.46478873239437
5705500075,2015-03-26,388000.0,2,1.75,800,4800,1.0,98136,1922,47.5559,-122.396,485.0
6163901433,2014-11-26,425000.0,4,2.25,2200,8384,1.0,98155,1959,47.753,-122.317,193.1818181818182
475000004,2014-07-07,536000.0,2,1.5,1130,746,2.0,98107,2009,47.6684,-122.363,474.3362831858407
7936500172,2014-05-28,1175000.0,3,2.5,1970,23180,1.0,98136,1937,47.5495,-122.398,596.4467005076142
2770604080,2015-03-24,629950.0,3,2.5,1680,1620,2.0,98119,2014,47.6425,-122.374,374.9702380952381
5101408599,2014-06-11,465000.0,4,1.75,1470,5350,1.0,98125,1955,47.7048,-122.315,316.3265306122449
1226059105,2014-08-27,545000.0,4,2.25,2390,40510,1.0,98072,1969,47.7566,-122.113,228.03347280334728
3211700045,2015-01-28,592000.0,4,2.5,2300,11165,2.0,98008,1979,47.5794,-122.118,257.39130434782606
8567300270,2014-08-18,446000.0,4,2.0,2280,43692,1.0,98038,1957,47.4067,-122.03,195.6140350877193
6021503655,2014-07-16,375000.0,3,2.5,1330,816,3.0,98117,2004,47.6836,-122.387,281.9548872180451
7202331160,2014-06-16,632500.0,5,2.5,2640,7096,2.0,98053,2003,47.6827,-122.038,239.58333333333334
2763710060,2014-08-08,459950.0,4,1.75,2430,9747,1.0,98155,1974,47.7687,-122.276,189.2798353909465
3211270160,2014-06-12,485000.0,4,2.5,2470,35073,2.0,98092,1989,47.3064,-122.108,196.3562753036437
3365900106,2015-01-15,255000.0,3,1.0,1440,11330,1.0,98168,1965,47.4742,-122.265,177.08333333333334
1761300340,2014-06-10,251750.0,3,2.0,1320,7200,1.0,98031,1975,47.3947,-122.174,190.71969696969697
2909300240,2015-05-01,725000.0,3,2.5,2810,6300,2.0,98074,2001,47.6077,-122.02,258.0071174377224
476000324,2014-10-16,460000.0,3,3.25,1370,1194,3.0,98107,2005,47.6704,-122.391,335.7664233576642
2141200030,2014-08-28,625000.0,3,2.5,2000,6341,1.0,98116,1981,47.5639,-122.401,312.5
9557300560,2014-05-08,530000.0,3,1.75,1980,6760,1.0,98008,1973,47.6398,-122.113,267.67676767676767
2612000200,2015-04-27,394950.0,3,2.5,2050,8172,2.0,98168,2002,47.4808,-122.28,192.65853658536585
6002400030,2014-08-14,324950.0,4,1.75,2320,9240,1.0,98178,1959,47.4909,-122.257,140.06465517241378
6064800060,2015-05-06,330000.0,3,2.25,1960,1985,2.0,98118,2003,47.5417,-122.289,168.3673469387755
8091410390,2015-02-17,220000.0,4,1.75,1910,8171,1.0,98030,1986,47.35,-122.168,115.18324607329843
1786830060,2014-07-07,685000.0,3,3.25,2030,11070,2.0,98052,1980,47.6478,-122.117,337.4384236453202
7277100055,2015-02-24,500000.0,3,2.25,2210,7680,1.0,98177,1972,47.7729,-122.389,226.2443438914027
3392500060,2014-09-04,368000.0,4,2.75,2610,9426,1.0,98188,1965,47.4435,-122.279,140.99616858237547
3897100640,2014-11-03,825000.0,3,2.25,2520,7975,2.0,98033,1990,47.6704,-122.183,327.3809523809524
7942602080,2014-06-16,660000.0,6,1.75,1840,2774,1.0,98122,1900,47.6041,-122.31,358.69565217391306
2787311480,2014-09-29,253000.0,3,1.75,1570,7416,1.0,98031,1971,47.4117,-122.174,161.1464968152866
5467200055,2015-03-07,392500.0,4,2.75,2400,19923,1.0,98042,1953,47.3616,-122.144,163.54166666666666
7277100510,2015-02-14,605000.0,3,1.75,1930,5400,2.0,98177,1978,47.77,-122.391,313.4715025906736
2525300200,2014-05-15,215000.0,3,1.0,1160,10384,1.0,98038,1969,47.3634,-122.027,185.3448275862069
7732500270,2014-09-25,650000.0,4,2.5,2820,15000,2.0,98052,1985,47.7255,-122.101,230.4964539007092
5700001920,2015-02-19,877500.0,4,2.0,3060,8000,2.0,98144,1922,47.5795,-122.29,286.7647058823529
5560000640,2014-06-19,232500.0,3,1.0,1320,8450,1.0,98023,1961,47.3278,-122.337,176.13636363636363
2781250560,2014-12-02,234000.0,2,2.0,1200,3624,2.0,98038,2003,47.349,-122.025,195.0
1122059037,2015-04-13,380000.0,3,1.75,1560,104108,1.0,98042,1970,47.4016,-122.131,243.5897435897436
5515600163,2014-09-16,420000.0,5,2.25,3070,64033,1.0,98001,1983,47.3238,-122.292,136.80781758957656
8807300570,2014-12-29,399950.0,3,1.0,1040,9600,1.0,98053,1978,47.6738,-122.063,384.5673076923077
9412700550,2014-05-21,256750.0,3,2.5,1990,8991,1.0,98042,1969,47.3939,-122.164,129.02010050251258
9202600060,2014-06-02,535000.0,3,2.5,1690,9626,2.0,98027,1984,47.5647,-122.092,316.56804733727813
8857320030,2014-11-07,515000.0,3,2.0,1810,2738,2.0,98008,1979,47.6112,-122.115,284.5303867403315
685000160,2015-02-12,770000.0,4,1.75,2520,8442,1.0,98004,1953,47.6317,-122.205,305.55555555555554
8001100030,2015-01-02,256000.0,3,2.5,1570,5113,1.0,98001,1996,47.3327,-122.29,163.05732484076432
9144100126,2014-08-21,489900.0,3,1.0,1680,8910,1.0,98117,1940,47.7011,-122.375,291.60714285714283
7149410060,2014-08-20,165000.0,3,1.5,1250,7200,1.0,98032,1978,47.3678,-122.282,132.0
3388000640,2015-03-18,220000.0,3,1.5,1280,7742,1.0,98031,1962,47.3947,-122.197,171.875
1321700030,2014-06-24,575000.0,4,2.5,4620,20793,2.0,98023,1991,47.2929,-122.342,124.45887445887446
6662400105,2014-10-30,375000.0,3,2.5,1580,5725,2.0,98072,2004,47.7611,-122.161,237.34177215189874
3971700903,2015-01-22,422250.0,3,1.75,1650,7145,2.0,98155,1977,47.7733,-122.324,255.9090909090909
6804600260,2014-06-03,420000.0,3,1.75,1660,9600,1.0,98011,1981,47.7601,-122.167,253.0120481927711
8078460520,2014-09-23,608000.0,4,2.5,2410,7140,2.0,98074,1993,47.6329,-122.021,252.28215767634856
2436700800,2014-05-16,620000.0,3,2.25,1720,4000,1.5,98105,1921,47.6683,-122.286,360.4651162790698
2592210510,2015-02-17,850000.0,3,2.5,3120,12406,2.0,98006,1983,47.5507,-122.141,272.43589743589746
9414610320,2015-01-16,463000.0,4,2.5,2680,9928,1.0,98027,1974,47.5219,-122.052,172.76119402985074
7567600030,2015-01-27,750000.0,5,1.75,2640,13290,1.0,98178,1954,47.5022,-122.223,284.09090909090907
624110810,2015-03-25,1070000.0,3,3.25,3730,13264,2.0,98077,1989,47.7246,-122.059,286.8632707774799
4123800400,2014-09-09,290000.0,3,2.0,1700,6498,1.0,98038,1986,47.3781,-122.044,170.58823529411765
9424400105,2014-07-10,525000.0,4,1.75,2280,5959,1.0,98116,1947,47.5655,-122.395,230.26315789473685
7941130140,2015-02-17,319000.0,3,2.25,1220,2980,2.0,98034,1986,47.7151,-122.203,261.4754098360656
1568100295,2015-02-02,592500.0,6,4.5,3500,8504,2.0,98155,1980,47.7349,-122.295,169.28571428571428
6683000295,2014-05-13,350000.0,3,2.5,2010,14298,2.0,98070,1977,47.5069,-122.472,174.12935323383084
5710610520,2015-02-26,454900.0,3,1.75,2130,9775,1.0,98027,1973,47.5326,-122.049,213.56807511737088
1565900390,2015-04-15,272000.0,4,2.25,1800,9018,2.0,98022,1992,47.2126,-121.984,151.11111111111111
6608500260,2014-07-16,357500.0,3,1.0,1070,10125,1.0,98033,1961,47.7012,-122.167,334.1121495327103
7338401230,2014-08-28,285000.0,3,1.75,1020,5000,1.0,98118,1954,47.5332,-122.29,279.4117647058824
7212660520,2015-03-26,280000.0,4,2.0,1600,6861,1.0,98003,1994,47.2701,-122.313,175.0
8901001290,2014-09-03,477000.0,4,1.5,1380,7800,1.0,98125,1928,47.7093,-122.306,345.6521739130435
3345100030,2014-07-22,750000.0,3,2.25,3270,168000,2.0,98056,1982,47.5197,-122.191,229.3577981651376
7986401275,2014-11-19,595000.0,4,2.5,2100,3125,2.0,98107,1907,47.6634,-122.358,283.3333333333333
3047700045,2014-07-17,525000.0,3,2.25,2110,2850,3.0,98103,2001,47.6915,-122.339,248.81516587677726
1422029117,2014-07-11,319000.0,3,1.75,1640,53400,1.0,98070,1966,47.3944,-122.506,194.5121951219512
104530240,2014-08-27,225000.0,3,2.0,1320,5665,1.0,98023,1986,47.3096,-122.357,170.45454545454547
8718500260,2014-07-23,485000.0,4,2.5,2420,10603,1.0,98028,1958,47.7397,-122.259,200.41322314049586
3735901040,2014-07-03,341000.0,3,1.0,1390,4814,1.5,98115,1908,47.6881,-122.32,245.32374100719426
3448002180,2015-01-16,674000.0,3,3.25,2320,6744,2.0,98125,2014,47.7132,-122.293,290.51724137931035
5126300960,2015-01-27,442250.0,3,2.5,2170,8169,2.0,98059,2003,47.4833,-122.139,203.80184331797236
1774220400,2014-05-13,591000.0,4,2.25,2710,38180,2.0,98077,1977,47.77,-122.097,218.0811808118081
8648100030,2014-11-13,276000.0,3,2.0,1450,8928,1.0,98042,1998,47.3637,-122.075,190.3448275862069
7940710070,2014-08-22,394000.0,3,2.5,1370,4400,1.0,98034,1988,47.7139,-122.203,287.59124087591243
1518000070,2014-11-19,355000.0,3,2.5,1810,3192,1.0,98019,2001,47.7364,-121.969,196.13259668508286
3832500260,2014-05-09,260000.0,3,2.5,1420,14850,1.0,98032,1963,47.3661,-122.29,183.09859154929578
1139600270,2014-07-01,300000.0,3,2.75,2090,9620,1.0,98023,1987,47.2741,-122.337,143.54066985645932
1139600270,2015-03-24,310000.0,3,2.75,2090,9620,1.0,98023,1987,47.2741,-122.337,148.32535885167465
1099610830,2014-12-02,209000.0,3,1.0,1330,6900,1.0,98023,1976,47.3033,-122.381,157.14285714285714
5647000060,2014-12-11,344950.0,3,2.0,1330,7419,1.0,98034,1985,47.7322,-122.236,259.3609022556391
3352402272,2014-06-11,230000.0,5,2.0,1910,7200,1.0,98178,1951,47.4975,-122.261,120.41884816753927
6669020640,2015-04-24,336950.0,3,1.75,2310,7680,1.0,98032,1978,47.3743,-122.285,145.86580086580088
6154900070,2014-06-11,700000.0,3,2.75,2500,7378,1.0,98177,1948,47.7032,-122.37,280.0
1545802080,2014-09-04,230000.0,3,2.0,1310,7332,1.0,98038,1987,47.3597,-122.051,175.57251908396947
8161020060,2014-06-20,443500.0,4,2.5,2040,21781,2.0,98014,1994,47.6458,-121.904,217.40196078431373
8161020060,2015-04-14,471000.0,4,2.5,2040,21781,2.0,98014,1994,47.6458,-121.904,230.88235294117646
443000060,2014-12-10,595000.0,3,2.25,2400,16301,1.0,98115,1962,47.6901,-122.282,247.91666666666666
4172100200,2014-11-21,470000.0,3,1.0,1400,4914,1.5,98117,1929,47.681,-122.364,335.7142857142857
7309100070,2014-12-12,600000.0,4,1.75,1700,7800,1.0,98052,1975,47.651,-122.119,352.94117647058823
191100672,2014-05-27,1381000.0,4,3.75,3160,9525,2.5,98040,1997,47.5623,-122.221,437.0253164556962
2125400160,2014-11-14,427800.0,3,1.75,1340,13241,1.0,98034,1985,47.7268,-122.213,319.25373134328356
259800060,2014-06-06,445000.0,4,2.0,1470,8395,1.0,98008,1965,47.631,-122.117,302.72108843537416
4402700125,2014-07-16,382000.0,3,1.75,1790,7679,1.0,98133,1953,47.7442,-122.338,213.40782122905028
7504180070,2014-11-11,577000.0,3,1.5,1560,20251,1.0,98074,1989,47.619,-122.054,369.87179487179486
2723069129,2015-05-06,427000.0,3,2.5,2620,108464,2.0,98038,1990,47.4583,-122.036,162.9770992366412
3210400060,2014-12-24,255000.0,3,1.0,1580,8206,1.0,98198,1962,47.3676,-122.312,161.39240506329114
8658301535,2014-07-21,240000.0,3,1.0,1090,10000,1.0,98014,1961,47.6503,-121.911,220.1834862385321
8923100125,2014-06-20,1234580.0,5,3.25,3240,6551,1.5,98115,1939,47.6792,-122.273,381.0432098765432
5592900105,2015-02-13,435000.0,4,1.75,2520,7200,1.0,98056,1955,47.4835,-122.192,172.61904761904762
8964800695,2015-03-27,1450000.0,3,1.75,2230,13529,1.0,98004,1949,47.6204,-122.217,650.2242152466367
5104510860,2015-05-06,425000.0,4,3.0,2430,5502,2.0,98038,2002,47.356,-122.014,174.89711934156378
1090000075,2014-12-16,393000.0,2,1.0,1020,4200,1.0,98136,1923,47.5319,-122.391,385.29411764705884
1446800181,2014-06-20,264950.0,4,1.0,1810,7500,1.0,98168,1959,47.4935,-122.333,146.38121546961327
1829300520,2015-04-12,746500.0,4,2.5,3460,9699,2.0,98074,1987,47.637,-122.04,215.7514450867052
3992700070,2014-11-24,450000.0,3,1.0,2020,8100,1.0,98125,1956,47.7136,-122.288,222.77227722772278
2472950160,2014-06-17,229950.0,3,2.0,1410,7466,1.0,98058,1983,47.427,-122.147,163.08510638297872
3468800310,2015-01-13,425000.0,2,1.0,750,4000,1.0,98108,1933,47.54,-122.32,566.6666666666666
6613000935,2014-05-13,2555000.0,4,2.5,5300,26211,2.0,98105,1923,47.661,-122.269,482.07547169811323
4054530240,2015-04-27,1400000.0,4,3.5,4380,66613,1.5,98077,1993,47.7279,-122.048,319.634703196347
2600040160,2014-10-31,753000.0,3,2.25,2290,9047,2.0,98006,1984,47.5545,-122.163,328.82096069868993
4229900140,2014-10-06,310000.0,2,1.0,720,5750,1.0,98136,1943,47.5535,-122.393,430.55555555555554
1005000240,2014-12-19,395000.0,2,1.0,1200,6014,1.0,98118,1949,47.5357,-122.28,329.1666666666667
4188000240,2014-12-11,725000.0,3,2.5,2620,28703,1.0,98052,1985,47.7238,-122.114,276.7175572519084
1562100340,2014-08-28,295000.0,4,3.0,2120,7650,2.0,98007,1964,47.6214,-122.14,139.1509433962264
7941600390,2014-06-23,225000.0,3,1.75,1580,8820,1.0,98003,1967,47.317,-122.325,142.40506329113924
2655500241,2014-08-14,1699000.0,3,3.25,4160,35153,3.0,98040,2001,47.5749,-122.214,408.41346153846155
8651720060,2015-02-02,431000.0,3,2.25,1830,8831,1.0,98034,1979,47.7286,-122.215,235.5191256830601
2621750350,2015-03-26,358500.0,3,2.5,2000,8057,1.0,98042,1998,47.3724,-122.107,179.25
2397101375,2015-04-28,595000.0,2,1.0,980,3600,1.0,98119,1907,47.6366,-122.365,607.1428571428571
808300200,2015-03-19,468000.0,4,2.5,3040,20682,2.0,98019,2000,47.7245,-121.959,153.94736842105263
8645500370,2014-12-03,260000.0,4,1.0,1740,8100,1.0,98058,1962,47.467,-122.185,149.42528735632183
5668500045,2014-09-17,375000.0,3,2.0,1450,7300,1.5,98133,1955,47.7517,-122.342,258.62068965517244
6679000370,2014-05-25,295000.0,3,2.5,1560,4200,2.0,98038,2003,47.3838,-122.026,189.10256410256412
8699800070,2014-07-31,403900.0,4,2.5,2050,8909,1.0,98198,1986,47.398,-122.31,197.02439024390245
9500900060,2014-07-22,269950.0,3,1.75,1760,12823,1.0,98002,1956,47.2868,-122.21,153.3806818181818
2255500060,2015-02-18,640000.0,3,3.5,1740,1975,2.0,98122,1998,47.6085,-122.311,367.81609195402297
5071500140,2014-06-27,221000.0,3,1.0,910,8789,1.0,98148,1966,47.4345,-122.326,242.85714285714286
3546000070,2014-06-17,255000.0,3,1.75,1700,7532,1.0,98030,1987,47.355,-122.176,150.0
9478500570,2014-06-23,300000.0,4,2.5,2620,4469,2.0,98042,2008,47.3663,-122.115,114.50381679389314
2473440070,2015-03-20,270000.0,3,2.25,1500,7410,1.0,98058,1973,47.4597,-122.162,180.0
952001710,2015-03-03,575000.0,4,1.75,1630,5750,1.0,98116,1947,47.5674,-122.384,352.76073619631904
7905400160,2015-02-11,246900.0,3,1.5,1370,9800,1.0,98001,1968,47.3068,-122.27,180.2189781021898
6852700520,2015-04-06,635000.0,2,2.5,1390,1132,2.0,98102,2006,47.6228,-122.319,456.8345323741007
625100004,2015-03-17,450000.0,3,2.0,1540,67756,1.0,98077,1900,47.721,-122.078,292.2077922077922
6600400370,2014-09-10,215000.0,3,1.0,1190,7500,1.0,98042,1968,47.3248,-122.142,180.67226890756302
2025770310,2014-06-11,785000.0,3,3.5,4500,21870,2.0,98092,2004,47.3043,-122.159,174.44444444444446
2126049290,2015-02-20,522500.0,4,3.0,2370,8154,1.0,98125,1977,47.7258,-122.306,220.46413502109704
1843200350,2014-07-22,150000.0,2,1.5,1360,1934,2.0,98092,1978,47.2857,-122.189,110.29411764705883
3750600566,2014-12-15,199950.0,2,1.75,870,18537,1.0,98001,1946,47.275,-122.278,229.82758620689654
3761100045,2014-06-18,3000000.0,4,4.25,4850,12445,2.0,98034,1989,47.7011,-122.244,618.5567010309278
7937600262,2014-07-10,379900.0,3,2.0,3110,44967,2.0,98058,1999,47.4343,-122.082,122.15434083601286
3629921000,2014-11-21,950000.0,4,2.5,3700,7051,2.0,98029,2006,47.5427,-121.995,256.7567567567568
7519000335,2014-12-03,865000.0,6,2.75,3500,5150,2.0,98117,1909,47.6842,-122.363,247.14285714285714
5459000240,2014-06-04,785000.0,3,1.75,1670,9600,1.0,98040,1961,47.5754,-122.233,470.05988023952096
9835801000,2014-06-25,245700.0,3,2.25,1640,8400,1.0,98032,1968,47.3733,-122.289,149.8170731707317
1102001274,2015-04-15,951000.0,3,2.25,3400,12825,1.0,98118,1961,47.5435,-122.26,279.70588235294116
7950303290,2015-04-02,499950.0,3,1.75,2060,3500,1.0,98118,1951,47.5635,-122.282,242.69417475728156
7968460240,2015-02-11,257000.0,3,1.75,1330,36537,1.0,98092,1989,47.3126,-122.129,193.2330827067669
9827700105,2014-09-17,549000.0,3,2.0,2330,3600,1.5,98122,1900,47.6025,-122.303,235.62231759656652
3536900030,2015-02-09,1600000.0,3,2.75,3040,21052,2.0,98004,1980,47.638,-122.225,526.3157894736842
328000160,2014-12-11,1400000.0,5,3.75,3700,7920,3.0,98115,1983,47.6865,-122.266,378.3783783783784
6909700340,2014-08-20,619000.0,3,2.0,1990,3000,1.5,98144,1927,47.5891,-122.293,311.05527638190955
829000160,2014-10-09,311000.0,5,3.0,2020,5917,1.0,98108,1993,47.5482,-122.294,153.96039603960395
4077800376,2014-07-01,600000.0,5,2.25,2980,7781,1.0,98125,1960,47.7048,-122.279,201.34228187919464
6154500030,2014-06-26,1080000.0,4,3.5,3990,5267,2.0,98006,2008,47.5641,-122.124,270.6766917293233
9828202325,2014-06-19,436000.0,2,1.0,790,6600,1.0,98122,1949,47.6149,-122.293,551.8987341772151
795002190,2014-07-15,205000.0,2,1.0,1060,8000,1.0,98168,1941,47.5088,-122.333,193.39622641509433
226059065,2014-09-03,514000.0,3,2.25,2260,54014,1.0,98072,1962,47.7657,-122.131,227.43362831858408
8682280270,2014-09-03,530000.0,2,2.5,1900,2983,2.0,98053,2006,47.7029,-122.015,278.94736842105266
7695370160,2014-08-11,511000.0,5,2.5,3361,6983,2.0,98092,2006,47.3427,-122.169,152.03808390360012
3025300226,2014-05-15,2100000.0,4,1.75,3550,19865,2.0,98039,1962,47.6236,-122.235,591.5492957746479
241900160,2015-03-10,370000.0,5,2.5,2740,5460,2.0,98031,2005,47.4042,-122.204,135.03649635036496
2461900550,2014-12-16,500000.0,4,1.75,2040,6000,1.0,98136,1943,47.5507,-122.383,245.09803921568627
9206700060,2014-11-05,710000.0,4,2.5,4070,129808,2.0,98038,1998,47.4433,-122.016,174.44717444717443
